trip_headsign,Departure Date,Departure Time,Origin,Arrival Time,Destination,Stops
7875,2024-08-11,11:46:00,Paris Gare de Lyon Hall 1 - 2,15:00:00,Montpellier Sud de France,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '11:46:00', 0], ['Valence TGV Rhône-Alpes Sud', '13:56:00', 0, '13:59:00', 0], ['Nîmes Pont du Gard', '14:37:00', 0, '14:40:00', 0], ['Montpellier Sud de France', '15:00:00', 0, 0, 0]]"
7820,2024-08-11,11:54:00,Marseille Saint-Charles,15:18:00,Paris Gare de Lyon Hall 1 - 2,"[['Marseille Saint-Charles', 0, 0, '11:54:00', 0], ['Aix-en-Provence TGV', '12:05:00', 0, '12:08:00', 0], ['Avignon TGV', '12:28:00', 0, '12:31:00', 0], ['Lyon Saint-Exupéry TGV', '13:22:00', 0, '13:25:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '15:18:00', 0, 0, 0]]"
9269,2024-08-11,11:56:00,Paris Gare de Lyon Hall 1 - 2,15:37:00,Lausanne,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '11:56:00', 0], ['Dijon', '13:29:00', 0, '13:33:00', 0], ['Dole', '13:56:00', 0, '13:58:00', 0], ['Frasne', '14:40:00', 0, '14:42:00', 0], ['Vallorbe', '14:57:00', 0, '15:02:00', 0], ['Lausanne', '15:37:00', 0, 0, 0]]"
9279,2024-08-11,11:56:00,Paris Gare de Lyon Hall 1 - 2,15:37:00,Lausanne,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '11:56:00', 0], ['Dijon', '13:29:00', 0, '13:33:00', 0], ['Dole', '13:56:00', 0, '13:58:00', 0], ['Frasne', '14:40:00', 0, '14:42:00', 0], ['Vallorbe', '14:57:00', 0, '15:02:00', 0], ['Lausanne', '15:37:00', 0, 0, 0]]"
8717,2024-08-11,11:57:00,Paris Montparnasse Hall 1 - 2,15:34:00,Quimper,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '11:57:00', 0], ['Rennes', '13:25:00', 0, '13:29:00', 0], ['Vannes', '14:24:00', 0, '14:27:00', 0], ['Auray', '14:37:00', 0, '14:40:00', 0], ['Lorient', '14:57:00', 0, '15:00:00', 0], ['Quimper', '15:34:00', 0, 0, 0]]"
7656,2024-08-11,11:58:00,Bordeaux Saint-Jean,15:05:00,Paris Montparnasse Hall 1 - 2,"[['Bordeaux Saint-Jean', 0, 0, '12:23:00', 1500], ['Angoulême', '12:58:00', 1500, '13:01:00', 1500], ['Saint-Pierre-des-Corps', '14:04:00', 1500, '14:08:00', 1500], ['Paris Montparnasse Hall 1 - 2', '15:05:00', 1500, 0, 0]]"
5080,2024-08-11,12:00:00,Rennes,15:50:00,Lille Europe,"[['Rennes', 0, 0, '12:00:00', 0], ['Laval', '12:26:00', 0, '12:29:00', 0], ['Le Mans', '12:57:00', 0, '13:00:00', 0], ['Massy TGV', '13:53:00', 300, '13:55:00', 0], ['Marne-la-Vallée Chessy', '14:26:00', 0, '14:31:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '14:41:00', 0, '14:58:00', 0], ['Lille Europe', '15:50:00', 0, 0, 0]]"
5280,2024-08-11,12:00:00,Rennes,15:50:00,Lille Europe,"[['Rennes', 0, 0, '12:00:00', 0], ['Laval', '12:26:00', 0, '12:29:00', 0], ['Le Mans', '12:57:00', 0, '13:00:00', 0], ['Massy TGV', '13:53:00', 300, '13:55:00', 0], ['Marne-la-Vallée Chessy', '14:26:00', 0, '14:31:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '14:41:00', 0, '14:58:00', 0], ['Lille Europe', '15:50:00', 0, 0, 0]]"
6116,2024-08-11,12:00:00,Marseille Saint-Charles,15:22:00,Paris Gare de Lyon Hall 1 - 2,"[['Marseille Saint-Charles', 0, 0, '12:00:00', 0], ['Aix-en-Provence TGV', '12:13:00', 0, '12:16:00', 0], ['Avignon TGV', '12:37:00', 0, '12:42:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '15:22:00', 0, 0, 0]]"
6176,2024-08-11,12:03:00,Nice-Ville,17:55:00,Paris Gare de Lyon Hall 1 - 2,"[['Nice-Ville', 0, 0, '12:03:00', 0], ['Antibes', '12:16:00', 0, '12:20:00', 0], ['Cannes', '12:35:00', 300, '12:39:00', 300], ['Saint-Raphaël Valescure', '13:00:00', 300, '13:03:00', 300], ['Toulon', '13:50:00', 300, '13:54:00', 300], ['Marseille Saint-Charles', '14:37:00', 300, '14:51:00', 300], ['Paris Gare de Lyon Hall 1 - 2', '17:55:00', 300, 0, 0]]"
6704,2024-08-11,12:05:00,Mulhouse,15:14:00,Paris Gare de Lyon Hall 1 - 2,"[['Mulhouse', 0, 0, '12:05:00', 0], ['Belfort - Montbéliard TGV', '12:28:00', 0, '12:31:00', 0], ['Besançon Franche-Comté TGV', '12:51:00', 0, '12:54:00', 0], ['Dijon', '13:22:00', 0, '13:26:00', 0], ['Montbard', '14:01:00', 0, '14:04:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '15:14:00', 0, 0, 0]]"
8541,2024-08-11,12:11:00,Paris Montparnasse Hall 1 - 2,17:17:00,Hendaye,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '12:11:00', 0], ['Bordeaux Saint-Jean', '14:14:00', 0, '14:20:00', 0], ['Dax', '15:54:00', 1200, '15:58:00', 1200], ['Bayonne', '16:34:00', 1200, '16:37:00', 1200], ['Biarritz', '16:45:00', 1200, '16:48:00', 1200], ['Saint-Jean-de-Luz - Ciboure', '17:02:00', 1200, '17:04:00', 1200], ['Hendaye', '17:17:00', 1200, 0, 0]]"
6694,2024-08-11,12:12:00,Saint-Étienne Châteaucreux,15:00:00,Paris Gare de Lyon Hall 1 - 2,"[['Saint-Étienne Châteaucreux', 0, 0, '12:12:00', 0], ['Lyon Part Dieu', '12:54:00', 0, '13:04:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '15:00:00', 0, 0, 0]]"
5066,2024-08-11,12:14:00,Marseille Saint-Charles,16:58:00,Lille Europe,"[['Marseille Saint-Charles', 0, 0, '12:14:00', 0], ['Aix-en-Provence TGV', '12:25:00', 0, '12:28:00', 0], ['Avignon TGV', '12:47:00', 0, '12:50:00', 0], ['Lyon Part Dieu', '13:53:00', 0, '14:00:00', 0], ['Marne-la-Vallée Chessy', '15:46:00', 0, '15:50:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '16:00:00', 0, '16:07:00', 0], ['Lille Europe', '16:58:00', 0, 0, 0]]"
6193,2024-08-11,12:14:00,Paris Gare de Lyon Hall 1 - 2,16:37:00,Miramas,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '12:14:00', 0], ['Lyon Saint-Exupéry TGV', '14:05:00', 0, '14:14:00', 0], ['Valence Ville', '14:43:00', 0, '14:46:00', 0], ['Montélimar', '15:07:00', 0, '15:10:00', 0], ['Orange', '15:35:00', 0, '15:38:00', 0], ['Avignon Centre', '15:54:00', 0, '15:57:00', 0], ['Arles', '16:15:00', 0, '16:18:00', 0], ['Miramas', '16:37:00', 0, 0, 0]]"
6917,2024-08-11,12:14:00,Paris Gare de Lyon Hall 1 - 2,15:13:00,Grenoble,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '12:14:00', 0], ['Lyon Saint-Exupéry TGV', '14:05:00', 0, '14:10:00', 0], ['Grenoble', '15:13:00', 0, 0, 0]]"
9866,2024-08-11,12:14:00,Marseille Saint-Charles,17:43:00,Bruxelles Midi,"[['Marseille Saint-Charles', 0, 0, '12:14:00', 0], ['Aix-en-Provence TGV', '12:25:00', 0, '12:28:00', 0], ['Avignon TGV', '12:47:00', 0, '12:50:00', 0], ['Lyon Part Dieu', '13:53:00', 0, '14:00:00', 0], ['Marne-la-Vallée Chessy', '15:46:00', 0, '15:50:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '16:00:00', 0, '16:07:00', 0], ['Lille Europe', '16:58:00', 0, '17:09:00', 0], ['Bruxelles Midi', '17:43:00', 0, 0, 0]]"
9773,2024-08-11,12:18:00,Paris Gare de Lyon Hall 1 - 2,15:29:00,Geneve,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '12:18:00', 0], ['Bourg-en-Bresse', '14:09:00', 0, '14:12:00', 0], ['Bellegarde', '15:00:00', 0, '15:03:00', 0], ['Geneve', '15:29:00', 0, 0, 0]]"
8379,2024-08-11,12:19:00,Paris Montparnasse Hall 1 - 2,15:22:00,La Rochelle,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '12:19:00', 0], ['Saint-Pierre-des-Corps', '13:17:00', 0, '13:21:00', 0], ['Poitiers', '13:52:00', 0, '13:55:00', 0], ['Niort', '14:42:00', 300, '14:45:00', 300], ['La Rochelle', '15:22:00', 300, 0, 0]]"
2571,2024-08-11,12:22:00,Paris Est,15:21:00,Remiremont,"[['Paris Est', 0, 0, '12:22:00', 0], ['Champagne-Ardenne TGV', '13:08:00', 300, '13:16:00', 600], ['Nancy', '14:10:00', 600, '14:16:00', 600], ['Épinal', '14:57:00', 600, '15:00:00', 600], ['Remiremont', '15:21:00', 600, 0, 0]]"
9213,2024-08-11,12:22:00,Paris Gare de Lyon Hall 1 - 2,15:26:00,Basel SBB,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '12:22:00', 0], ['Dijon', '13:57:00', 0, '14:01:00', 0], ['Mulhouse', '15:03:00', 0, '15:06:00', 0], ['Basel SBB', '15:26:00', 0, 0, 0]]"
9233,2024-08-11,12:22:00,Paris Gare de Lyon Hall 1 - 2,15:26:00,Basel SBB,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '12:22:00', 0], ['Dijon', '13:57:00', 0, '14:01:00', 0], ['Mulhouse', '15:03:00', 0, '15:06:00', 0], ['Basel SBB', '15:26:00', 0, 0, 0]]"
8582,2024-08-11,12:23:00,Tarbes,18:09:00,Paris Montparnasse Hall 1 - 2,"[['Tarbes', 0, 0, '12:23:00', 0], ['Lourdes', '12:37:00', 0, '12:47:00', 0], ['Pau', '13:12:00', 0, '13:15:00', 0], ['Orthez', '13:42:00', 300, '13:45:00', 300], ['Dax', '14:17:00', 300, '14:21:00', 0], ['Bordeaux Saint-Jean', '16:00:00', 1200, '16:06:00', 1200], ['Paris Montparnasse Hall 1 - 2', '18:09:00', 1200, 0, 0]]"
9268,2024-08-11,12:23:00,Lausanne,16:22:00,Paris Gare de Lyon Hall 1 - 2,"[['Lausanne', 0, 0, '12:23:00', 0], ['Vallorbe', '13:02:00', 300, '13:05:00', 300], ['Frasne', '13:16:00', 0, '13:18:00', 0], ['Dole', '14:13:00', 0, '14:15:00', 0], ['Dijon', '14:44:00', 0, '14:48:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '16:22:00', 0, 0, 0]]"
9574,2024-08-11,12:23:00,Strasbourg,16:13:00,Paris Est,"[['Strasbourg', 0, 0, '12:23:00', 0], ['Paris Est', '16:13:00', 7200, 0, 0]]"
5537,2024-08-11,12:26:00,Nancy,22:28:00,Nice-Ville,"[['Nancy', 0, 0, '12:26:00', 0], ['Strasbourg', '13:29:00', 0, '13:37:00', 0], ['Colmar', '14:02:00', 0, '14:05:00', 0], ['Mulhouse', '14:36:00', 0, '14:40:00', 0], ['Belfort - Montbéliard TGV', '15:02:00', 0, '15:06:00', 0], ['Besançon Franche-Comté TGV', '15:29:00', 0, '15:36:00', 0], ['Dijon', '16:04:00', 0, '16:20:00', 0], ['Beaune', '16:39:00', 0, '16:42:00', 0], ['Lyon Part Dieu', '17:56:00', 0, '18:06:00', 0], ['Avignon TGV', '19:08:00', 0, '19:11:00', 0], ['Aix-en-Provence TGV', '19:30:00', 0, '19:33:00', 0], ['Marseille Saint-Charles', '19:45:00', 0, '19:59:00', 0], ['Toulon', '20:41:00', 0, '20:45:00', 0], ['Les Arcs - Draguignan', '21:18:00', 0, '21:21:00', 0], ['Saint-Raphaël Valescure', '21:35:00', 0, '21:38:00', 0], ['Cannes', '22:00:00', 0, '22:04:00', 0], ['Antibes', '22:12:00', 0, '22:15:00', 0], ['Nice-Ville', '22:28:00', 0, 0, 0]]"
7803,2024-08-11,12:26:00,Paris Gare de Lyon Hall 1 - 2,14:36:00,Lyon Perrache,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '12:26:00', 0], ['Lyon Part Dieu', '14:22:00', 0, '14:28:00', 0], ['Lyon Perrache', '14:36:00', 0, 0, 0]]"
8512,2024-08-11,12:27:00,Toulouse Matabiau,17:14:00,Paris Montparnasse Hall 1 - 2,"[['Toulouse Matabiau', 0, 0, '12:27:00', 0], ['Agen', '13:32:00', 0, '13:35:00', 0], ['Bordeaux Saint-Jean', '14:40:00', 0, '14:51:00', 300], ['Angoulême', '15:25:00', 300, '15:28:00', 300], ['Paris Montparnasse Hall 1 - 2', '17:14:00', 300, 0, 0]]"
8619,2024-08-11,12:27:00,Paris Montparnasse Hall 1 - 2,16:07:00,Brest,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '12:27:00', 0], ['Rennes', '14:01:00', 0, '14:06:00', 0], ['Saint-Brieuc', '14:52:00', 0, '14:55:00', 0], ['Brest', '16:07:00', 0, 0, 0]]"
9510,2024-08-11,12:27:00,Stuttgart Hbf,21:46:00,Marseille Saint-Charles,"[['Stuttgart Hbf', 0, 0, '12:27:00', 0], ['Mannheim Hbf', '13:12:00', 0, '13:14:00', 0], ['Kaiserslautern Hbf', '13:58:00', 0, '13:59:00', 0], ['Sarrebruck', '14:36:00', 0, '14:37:00', 0], ['Strasbourg', '16:07:00', 0, '16:15:00', 0], ['Mulhouse', '17:05:00', 0, '17:09:00', 0], ['Belfort - Montbéliard TGV', '17:31:00', 0, '17:34:00', 0], ['Besançon Franche-Comté TGV', '17:55:00', 0, '17:58:00', 0], ['Chalon-sur-Saône', '18:53:00', 0, '18:56:00', 0], ['Lyon Part Dieu', '19:56:00', 0, '20:06:00', 0], ['Avignon TGV', '21:09:00', 0, '21:12:00', 0], ['Aix-en-Provence TGV', '21:31:00', 0, '21:34:00', 0], ['Marseille Saint-Charles', '21:46:00', 0, 0, 0]]"
6972,2024-08-11,12:29:00,Annecy,16:16:00,Paris Gare de Lyon Hall 1 - 2,"[['Annecy', 0, 0, '12:29:00', 0], ['Aix-les-Bains le Revard', '12:56:00', 0, '12:59:00', 0], ['Chambéry - Challes-les-Eaux', '13:09:00', 0, '13:23:00', 0], ['Mâcon - Loché TGV', '14:34:00', 0, '14:41:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '16:16:00', 0, 0, 0]]"
9770,2024-08-11,12:29:00,Geneve,15:42:00,Paris Gare de Lyon Hall 1 - 2,"[['Geneve', 0, 0, '12:29:00', 0], ['Bellegarde', '12:58:00', 0, '13:02:00', 0], ['Bourg-en-Bresse', '13:49:00', 0, '13:52:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '15:42:00', 0, 0, 0]]"
5336,2024-08-11,12:31:00,Rennes,18:34:00,Montpellier Saint-Roch,"[['Rennes', 0, 0, '12:31:00', 0], ['Laval', '12:55:00', 0, '12:58:00', 0], ['Le Mans', '13:27:00', 0, '13:30:00', 0], ['Massy TGV', '14:18:00', 0, '14:26:00', 0], ['Lyon Part Dieu', '16:30:00', 0, '16:40:00', 0], ['Valence TGV Rhône-Alpes Sud', '17:16:00', 0, '17:19:00', 0], ['Nîmes Centre', '18:02:00', 0, '18:05:00', 0], ['Montpellier Saint-Roch', '18:34:00', 0, 0, 0]]"
9218,2024-08-11,12:34:00,Basel SBB,15:38:00,Paris Gare de Lyon Hall 1 - 2,"[['Basel SBB', 0, 0, '12:34:00', 0], ['Mulhouse', '12:54:00', 0, '12:57:00', 0], ['Belfort - Montbéliard TGV', '13:18:00', 0, '13:21:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '15:38:00', 0, 0, 0]]"
7673,2024-08-11,12:37:00,Paris Montparnasse Hall 1 - 2,17:33:00,Toulouse Matabiau,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '12:47:00', 600], ['Massy TGV', '12:56:00', 600, '12:59:00', 600], ['Angoulême', '14:29:00', 0, '14:32:00', 0], ['Bordeaux Saint-Jean', '15:08:00', 0, '15:19:00', 0], ['Agen', '16:22:00', 0, '16:25:00', 0], ['Montauban Ville Bourbon', '17:01:00', 0, '17:04:00', 0], ['Toulouse Matabiau', '17:33:00', 0, 0, 0]]"
7825,2024-08-11,12:38:00,Paris Gare de Lyon Hall 1 - 2,16:00:00,Marseille Saint-Charles,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '12:38:00', 0], ['Avignon TGV', '15:17:00', 0, '15:20:00', 0], ['Aix-en-Provence TGV', '15:41:00', 0, '15:44:00', 0], ['Marseille Saint-Charles', '16:00:00', 0, 0, 0]]"
5306,2024-08-11,12:44:00,Nantes,17:49:00,Lyon Perrache,"[['Nantes', 0, 0, '12:44:00', 0], ['Angers Saint-Laud', '13:23:00', 0, '13:26:00', 0], ['Saumur', '13:46:00', 0, '13:49:00', 0], ['Saint-Pierre-des-Corps', '14:24:00', 0, '14:28:00', 0], ['Massy TGV', '15:18:00', 0, '15:26:00', 0], ['Lyon Part Dieu', '17:30:00', 0, '17:40:00', 0], ['Lyon Perrache', '17:49:00', 0, 0, 0]]"
12268,2024-08-11,12:46:00,Bordeaux Saint-Jean,15:34:00,Paris Montparnasse Hall 1 - 2,"[['Bordeaux Saint-Jean', 0, 0, '13:16:00', 1800], ['Paris Montparnasse Hall 1 - 2', '15:34:00', 2700, 0, 0]]"
6941,2024-08-11,12:46:00,Paris Gare de Lyon Hall 1 - 2,16:32:00,Annecy,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '12:46:00', 0], ['Mâcon - Loché TGV', '14:20:00', 0, '14:23:00', 0], ['Chambéry - Challes-les-Eaux', '15:35:00', 0, '15:48:00', 0], ['Aix-les-Bains le Revard', '15:58:00', 0, '16:01:00', 0], ['Annecy', '16:32:00', 0, 0, 0]]"
7615,2024-08-11,12:47:00,Paris Montparnasse Hall 1 - 2,16:59:00,Quimper,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '12:47:00', 0], ['Le Mans', '13:42:00', 0, '13:46:00', 0], ['Laval', '14:14:00', 0, '14:17:00', 0], ['Rennes', '14:41:00', 0, '14:45:00', 0], ['Vannes', '15:45:00', 0, '15:48:00', 0], ['Auray', '15:58:00', 0, '16:01:00', 0], ['Lorient', '16:17:00', 0, '16:20:00', 0], ['Quimper', '16:59:00', 0, 0, 0]]"
6618,2024-08-11,12:49:00,Lyon Perrache,15:00:00,Paris Gare de Lyon Hall 1 - 2,"[['Lyon Perrache', 0, 0, '12:49:00', 0], ['Lyon Part Dieu', '12:58:00', 0, '13:04:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '15:00:00', 0, 0, 0]]"
7692,2024-08-11,12:50:00,Strasbourg,15:17:00,Paris Est,"[['Strasbourg', 0, 0, '12:50:00', 0], ['Metz', '13:37:00', 0, '13:52:00', 0], ['Paris Est', '15:17:00', 0, 0, 0]]"
6685,2024-08-11,12:52:00,Paris Gare de Lyon Hall 1 - 2,15:48:00,Saint-Étienne Châteaucreux,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '12:52:00', 0], ['Lyon Part Dieu', '14:56:00', 0, '15:06:00', 0], ['Saint-Étienne Châteaucreux', '15:48:00', 0, 0, 0]]"
8121,2024-08-11,12:52:00,Paris Montparnasse Hall 1 - 2,14:55:00,Nantes,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '12:52:00', 0], ['Angers Saint-Laud', '14:13:00', 0, '14:17:00', 0], ['Nantes', '14:55:00', 0, 0, 0]]"
8921,2024-08-11,12:52:00,Paris Montparnasse Hall 1 - 2,16:05:00,Le Croisic,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '12:52:00', 0], ['Angers Saint-Laud', '14:13:00', 0, '14:17:00', 0], ['Nantes', '14:55:00', 0, '15:01:00', 0], ['Saint-Nazaire', '15:35:00', 0, '15:38:00', 0], ['La Baule-Escoublac', '15:51:00', 0, '15:56:00', 0], ['Le Croisic', '16:05:00', 0, 0, 0]]"
2421,2024-08-11,12:55:00,Paris Est,14:41:00,Strasbourg,"[['Paris Est', 0, 0, '12:55:00', 0], ['Strasbourg', '14:41:00', 0, 0, 0]]"
8719,2024-08-11,12:57:00,Paris Montparnasse Hall 1 - 2,16:40:00,Quimper,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '12:57:00', 0], ['Rennes', '14:24:00', 0, '14:28:00', 0], ['Vannes', '15:31:00', 0, '15:34:00', 0], ['Auray', '15:45:00', 0, '15:48:00', 0], ['Lorient', '16:03:00', 0, '16:06:00', 0], ['Quimper', '16:40:00', 0, 0, 0]]"
5284,2024-08-11,12:58:00,Bordeaux Saint-Jean,18:03:00,Lille Europe,"[['Bordeaux Saint-Jean', 0, 0, '12:58:00', 0], ['Angoulême', '13:33:00', 0, '13:36:00', 0], ['Poitiers', '14:21:00', 300, '14:24:00', 300], ['Saint-Pierre-des-Corps', '14:57:00', 300, '15:01:00', 300], ['Massy TGV', '15:52:00', 300, '16:00:00', 300], ['Marne-la-Vallée Chessy', '16:31:00', 300, '16:36:00', 300], ['Aéroport Charles de Gaulle 2 TGV', '16:46:00', 300, '16:52:00', 300], ['TGV Haute Picardie', '17:22:00', 300, '17:36:00', 300], ['Lille Europe', '18:03:00', 300, 0, 0]]"
5444,2024-08-11,12:58:00,Bordeaux Saint-Jean,18:42:00,Strasbourg,"[['Bordeaux Saint-Jean', 0, 0, '12:58:00', 0], ['Angoulême', '13:33:00', 0, '13:36:00', 0], ['Poitiers', '14:21:00', 300, '14:24:00', 300], ['Saint-Pierre-des-Corps', '14:57:00', 300, '15:01:00', 300], ['Massy TGV', '15:52:00', 300, '16:00:00', 300], ['Marne-la-Vallée Chessy', '16:31:00', 300, '16:42:00', 300], ['Champagne-Ardenne TGV', '17:09:00', 300, '17:11:00', 300], ['Meuse TGV', '17:36:00', 300, '17:39:00', 300], ['Lorraine TGV', '17:58:00', 300, '18:04:00', 300], ['Strasbourg', '18:42:00', 300, 0, 0]]"
6258,2024-08-11,12:59:00,Perpignan,18:12:00,Paris Gare de Lyon Hall 1 - 2,"[['Perpignan', 0, 0, '12:59:00', 0], ['Narbonne', '13:36:00', 0, '13:39:00', 0], ['Béziers', '13:52:00', 0, '13:55:00', 0], ['Agde', '14:07:00', 0, '14:10:00', 0], ['Sète', '14:23:00', 0, '14:26:00', 0], ['Montpellier Sud de France', '14:44:00', 0, '14:51:00', 0], ['Nîmes Pont du Gard', '15:10:00', 0, '15:15:00', 0], ['Valence TGV Rhône-Alpes Sud', '15:52:00', 0, '15:55:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '18:12:00', 0, 0, 0]]"
7835,2024-08-11,12:59:00,Lille Flandres,17:45:00,Marseille Saint-Charles,"[['Lille Flandres', 0, 0, '12:59:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '13:53:00', 0, '13:58:00', 0], ['Marne-la-Vallée Chessy', '14:07:00', 0, '14:13:00', 0], ['Lyon Part Dieu', '16:00:00', 0, '16:06:00', 0], ['Avignon TGV', '17:09:00', 0, '17:12:00', 0], ['Marseille Saint-Charles', '17:45:00', 0, 0, 0]]"
8540,2024-08-11,13:01:00,Hendaye,18:09:00,Paris Montparnasse Hall 1 - 2,"[['Hendaye', 0, 0, '13:01:00', 0], ['Saint-Jean-de-Luz - Ciboure', '13:11:00', 0, '13:13:00', 0], ['Biarritz', '13:23:00', 0, '13:26:00', 0], ['Bayonne', '13:38:00', 0, '13:41:00', 0], ['Dax', '14:16:00', 0, '14:21:00', 0], ['Bordeaux Saint-Jean', '16:00:00', 1200, '16:06:00', 1200], ['Paris Montparnasse Hall 1 - 2', '18:09:00', 1200, 0, 0]]"
6166,2024-08-11,13:05:00,Nice-Ville,19:34:00,Paris Gare de Lyon Hall 1 - 2,"[['Nice-Ville', 0, 0, '13:05:00', 0], ['Antibes', '13:18:00', 0, '13:21:00', 0], ['Cannes', '13:30:00', 0, '13:34:00', 0], ['Saint-Raphaël Valescure', '13:55:00', 0, '14:58:00', 3600], ['Toulon', '15:44:00', 3600, '15:48:00', 3600], ['Avignon TGV', '16:54:00', 3600, '16:57:00', 3600], ['Paris Gare de Lyon Hall 1 - 2', '19:34:00', 3600, 0, 0]]"
8874,2024-08-11,13:05:00,Nantes,15:21:00,Paris Montparnasse Hall 1 - 2,"[['Nantes', 0, 0, '13:05:00', 0], ['Angers Saint-Laud', '13:42:00', 0, '13:45:00', 0], ['Le Mans', '14:23:00', 0, '14:26:00', 0], ['Paris Montparnasse Hall 1 - 2', '15:21:00', 0, 0, 0]]"
9553,2024-08-11,13:09:00,Paris Est,17:41:00,Francfort sur le Main,"[['Paris Est', 0, 0, '13:09:00', 0], ['Sarrebruck', '14:57:00', 0, '14:59:00', 0], ['Kaiserslautern Hbf', '15:35:00', 0, '15:37:00', 0], ['Mannheim Hbf', '16:15:00', 0, '16:26:00', 0], ['Francfort sur le Main', '17:41:00', 0, 0, 0]]"
6864,2024-08-11,13:10:00,Marseille Saint-Charles,14:59:00,Lyon Part Dieu,"[['Marseille Saint-Charles', 0, 0, '13:10:00', 0], ['Aix-en-Provence TGV', '13:21:00', 0, '13:24:00', 0], ['Avignon TGV', '13:43:00', 0, '13:46:00', 0], ['Valence TGV Rhône-Alpes Sud', '14:22:00', 300, '14:25:00', 300], ['Lyon Part Dieu', '14:59:00', 300, 0, 0]]"
8722,2024-08-11,13:16:00,Quimper,17:04:00,Paris Montparnasse Hall 1 - 2,"[['Quimper', 0, 0, '13:16:00', 0], ['Lorient', '13:49:00', 0, '13:52:00', 0], ['Auray', '14:07:00', 0, '14:10:00', 0], ['Vannes', '14:20:00', 0, '14:23:00', 0], ['Redon', '14:48:00', 0, '14:51:00', 0], ['Rennes', '15:25:00', 0, '15:35:00', 0], ['Paris Montparnasse Hall 1 - 2', '17:04:00', 0, 0, 0]]"
9830,2024-08-11,13:17:00,Bruxelles Midi,18:45:00,Marseille Saint-Charles,"[['Bruxelles Midi', 0, 0, '13:17:00', 0], ['Lille Europe', '13:51:00', 0, '14:01:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '14:53:00', 0, '14:59:00', 0], ['Marne-la-Vallée Chessy', '15:09:00', 0, '15:15:00', 0], ['Lyon Part Dieu', '17:00:00', 0, '17:06:00', 0], ['Avignon TGV', '18:08:00', 0, '18:12:00', 0], ['Aix-en-Provence TGV', '18:31:00', 0, '18:34:00', 0], ['Marseille Saint-Charles', '18:45:00', 0, 0, 0]]"
9874,2024-08-11,13:17:00,Bruxelles Midi,17:37:00,Strasbourg,"[['Bruxelles Midi', 0, 0, '13:17:00', 0], ['Lille Europe', '13:51:00', 0, '14:01:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '14:53:00', 0, '14:59:00', 0], ['Marne-la-Vallée Chessy', '15:09:00', 0, '15:28:00', 0], ['Champagne-Ardenne TGV', '15:58:00', 0, '16:08:00', 0], ['Lorraine TGV', '16:48:00', 0, '16:51:00', 0], ['Strasbourg', '17:37:00', 0, 0, 0]]"
9552,2024-08-11,13:19:00,Heidelberg Hbf,16:52:00,Paris Est,"[['Heidelberg Hbf', 0, 0, '13:19:00', 0], ['Mannheim Hbf', '13:37:00', 0, '13:42:00', 0], ['Kaiserslautern Hbf', '14:23:00', 0, '14:24:00', 0], ['Sarrebruck', '14:59:00', 0, '15:00:00', 0], ['Paris Est', '16:52:00', 0, 0, 0]]"
